ticker,date,Buyer Change Day,Buyer Change Week,Buyer Change Month,Buyer Change TriMonth,Trade Direction Day,Trade Direction Week,Trade Direction Month,Trade Direction TriMonth,Open,High,Low,Close,Adj Close,Volume,change_day,change_week,change_month,change_3mo,change_6mo,change_9mo,change_1yr,next_day_pct_change,target,mean_sentiment,comment_count,sentiment_change,volume_change,svc
CRM,2020-04-07,-2034.2163524876048,-1567.205328589774,-1541.7360948802368,-1124.1914950619146,-1.0,-1.0,-0.9926281273238492,-0.9957319591318456,150.3300018310547,150.8000030517578,144.50999450683594,145.07000732421875,143.5598907470703,7859500.0,-0.016807920512303,0.007570750150359,-0.0406057465918417,-0.1757386303056288,-0.0250671356012205,-0.057680899329253,-0.0845584185852814,0.0170952562199859,0.0,0.0187609940767288,1.0,-0.0574985146522522,0.0,-0.0
CRM,2020-04-08,-1448.577959849305,-1627.6590259106365,-1549.9725135334584,-1127.9941977089936,-1.0,-1.0,-0.9930485423096364,-0.9958149447482352,146.3000030517578,152.16000366210938,145.0,151.1199951171875,149.54690551757812,7665500.0,0.0417039518444324,0.1272566080370596,-0.063344416611212,-0.1478036002704224,0.0357069109857126,-0.0329557758130653,-0.037268199722989,-0.0400343607899267,-1.0,0.252059519290924,3.0,0.2332985252141952,2.0,0.4665970504283904
CRM,2020-04-21,-1521.506853834579,-1049.4861070727432,-1420.239455159262,-1110.9760425980996,-1.0,-1.0,-0.991410211688079,-0.9958136132045322,160.0,160.08999633789062,148.0,150.55999755859375,148.99270629882812,13737900.0,-0.0749570630877269,-0.0453364171280837,0.0804446909761538,-0.1873483360566297,0.0449022684740492,-0.0452759306505057,-0.0516503777903045,0.0810309014821824,2.0,-0.085825870744884,3.0,-0.2689885003492236,2.0,-0.5379770006984472
CRM,2020-04-22,-7.24306773506161,-818.3236135740311,-1378.5348240052822,-1215.315819710999,-1.0,-1.0,-0.9916612174377564,-0.9952897720778572,154.0,155.6999969482422,150.6699981689453,154.13999938964844,152.53546142578125,6660900.0,0.0237780440060439,-0.0095740725163692,0.0969256213147089,-0.1565526617336726,0.0663438374435816,-0.0135039505477181,-0.0439744091093884,-0.0232257803781379,0.0,-0.0973842749372124,3.0,-0.0115584041923283,0.0,-0.0
CRM,2020-05-01,-1010.5982929370527,-1518.229566869804,-1383.5693381785786,-1234.7362650415432,-1.0,-1.0,-1.0,-0.9951824440083508,158.49000549316406,160.1699981689453,155.25999450683594,156.3699951171875,154.74224853515625,4276900.0,-0.034455062290347,0.0155214382104562,0.1664181321576356,-0.1422850132118307,-0.0120671505217018,0.0368675708169672,-0.0337391344117218,0.0356845765999012,1.0,0.3427985114976764,3.0,0.3823312232270837,1.0,0.3823312232270837
CRM,2020-05-05,-1901.7213853839048,-1502.024640487179,-1385.656450542481,-1417.7482346646696,-1.0,-1.0,-1.0000000000000002,-0.9944706233924724,162.52999877929688,164.13999938964844,160.25,163.25,161.55064392089844,5264800.0,0.0110238387492977,0.0569080523257874,0.2154719492952883,-0.1332163909588906,0.0219733207718915,0.1430472968238643,0.0046155418374926,-0.0109036387934582,0.0,0.0795417552193005,3.0,-0.1844067337612311,1.0,-0.1844067337612311
CRM,2020-05-06,-1478.2987329957557,-1601.0046073709111,-1425.1643976918504,-1426.350673111655,-1.0,-1.0,-1.0,-0.9944913647232382,164.44000244140625,165.7100067138672,162.9199981689453,163.6699981689453,161.9662628173828,4112600.0,0.0025726848646165,0.0201957923182041,0.1092509608191047,-0.117634310994511,0.038515274204238,0.146148490431289,0.043148685983738,-0.0025660831413575,0.0,0.2916223565116524,2.0,0.2120806012923519,1.0,0.2120806012923519
CRM,2020-05-07,-8.0214,-1275.0590462564858,-1362.5762274798258,-1416.9131386587185,-1.0,-1.0,-1.0,-0.994527839831614,166.5,171.27000427246094,166.02000427246094,169.89999389648438,168.13140869140625,6460900.0,0.0380643830806581,0.0490892569335905,0.1711586559203157,-0.0901300297898919,0.0742966474260982,0.1995198724304618,0.0831316140377953,-0.036668614876945,-1.0,-0.0577157499889532,3.0,-0.3493381065006057,1.0,-0.3493381065006057
CRM,2020-05-08,-856.8705519510356,-1338.6666175945095,-1334.7226143964924,-1415.8715739945706,-1.0,-1.0,-1.0000000000000002,-0.9944692463795646,172.9499969482422,176.0800018310547,171.14999389648438,175.89999389648438,174.06893920898438,5403400.0,0.0353148204954141,0.1248960180996545,0.163975534007448,-0.0528753561644438,0.106776584514165,0.2230563828188172,0.1253277870817042,-0.0341102240558243,-1.0,0.0153423212468624,1.0,0.0730580712358156,2.0,0.1461161424716312
CRM,2020-05-12,-948.8556856363322,-935.4800855307304,-1242.356088537139,-1356.2215272890885,-1.0,-1.0,-1.0,-0.9946915905492154,183.0,183.02000427246097,177.00999450683594,177.5399932861328,175.69186401367188,5904600.0,-0.0280835155830122,0.0875342849125226,0.1641966131335612,-0.0611813721569267,0.1019800367398713,0.2616542697934503,0.1592557536947172,0.0288949884411708,1.0,0.0514136137706892,7.0,-0.0240805445438517,3.0,-0.0722416336315551
CRM,2020-05-13,-1561.9636581284756,-992.482288266481,-1253.1065531068782,-1354.9556008920345,-1.0,-1.0,-1.0,-0.99758903924373,175.1699981689453,175.2100067138672,166.27000427246094,169.63999938964844,167.8740997314453,12534900.0,-0.0444970194044853,0.0364757253226468,0.075645201044848,-0.1046131746858519,0.0485844182741461,0.179038006405203,0.0731953826189668,0.0465692104662538,1.0,0.0668053776025771,2.0,0.0153917638318878,5.0,0.0769588191594394
CRM,2020-05-15,-1523.7499639379896,-1267.8704032617654,-1254.8316622198222,-1355.093837830511,-1.0,-1.0,-1.0,-0.9975826723701025,167.27000427246094,171.72000122070312,166.17999267578125,171.3300018310547,169.5465087890625,5673800.0,0.0259282465152841,-0.0259806858160508,0.0908568263423554,-0.0980258997113315,0.0536899774656345,0.2054457585751885,0.0810829743879832,-0.0252729629029645,-1.0,-0.1330083480570465,4.0,-0.2176950445864349,3.0,-0.6530851337593047
CRM,2020-05-20,-1455.4756529472004,-1611.542676672893,-1406.8780716962156,-1391.3283262041352,-1.0,-1.0,-1.0,-0.9976464744662752,178.57000732421875,179.13999938964844,174.89999389648438,176.92999267578125,175.0882110595703,4951200.0,0.005055680366083,0.0429733433547265,0.1751461894275789,-0.0849711286884585,0.0869937467394916,0.2156794794604113,0.1357685430017177,-0.0050302490348013,0.0,0.2570054829120636,1.0,0.3900138309691101,3.0,1.1700414929073304
CRM,2020-05-22,-1036.3935214206076,-1518.036907248807,-1415.6796867880437,-1383.192457529396,-1.0,-1.0,-1.0000000000000002,-0.997627129872941,176.60000610351562,178.63999938964844,175.4499969482422,177.85000610351562,175.99864196777344,4965100.0,0.0147781938038797,0.0380552405637453,0.1722251994157901,-0.0435086443107562,0.0831303016163125,0.1997435595256755,0.157048924345728,-0.0145629792738095,0.0,-0.2438605474308133,1.0,-0.5008660303428769,0.0,-0.0
CRM,2020-05-26,-12.266068411893205,-1100.358523587383,-1313.9369547414203,-1362.5437018435082,-1.0,-1.0,-1.0,-0.9976264927780614,182.0,182.0,176.22000122070312,176.52000427246094,174.6824951171875,8353600.0,-0.007478164807811,0.0233043241967663,0.146382583624502,-0.0262041269137275,0.0837427585949011,0.164610387298332,0.1424503221376849,0.0075345091086715,0.0,-0.1057771490886807,2.0,-0.1432795794680714,1.0,-0.1432795794680714
CRM,2020-05-28,-28.32242090649205,-959.245837681202,-1276.701410754539,-1347.2551890724556,-1.0,-1.0,-1.0000000000000002,-0.9976518690416208,180.0,184.8000030517578,177.10000610351562,181.1000061035156,179.21481323242188,10275200.0,0.025481396911722,0.0235687037287026,0.1724718305310693,0.0519895956677276,0.1199058918477107,0.1792667916181749,0.1845116790414036,-0.0248482293179186,0.0,-0.1296239433189233,3.0,-0.0238467942302425,1.0,-0.0238467942302425
CRM,2020-05-29,-1523.6421745768178,-1031.7412448370242,-1284.3321101852175,-1347.0322538386674,-1.0,-1.0,-1.0,-0.9976238954082928,174.3000030517578,175.0,170.69000244140625,174.7899932861328,172.97048950195312,19588900.0,-0.034842676327043,-0.0026816175643838,0.0895093985349022,0.0257629906927689,0.0753661728202521,0.1512218752380227,0.1228959434151595,0.0361005148823276,1.0,-0.0164222307503223,3.0,0.1132017125686009,0.0,0.0
CRM,2020-06-03,-17.14611872146119,-942.1825984528356,-1216.087970255557,-1351.5117941176304,-1.0,-1.0,-1.0,-0.9975883833330632,174.8300018310547,175.92999267578125,172.83999633789062,174.99000549316406,173.1684112548828,6004000.0,0.004362060683168,-0.0091165954884665,0.0837306967513762,-0.0039843207438756,0.0868943531944428,0.145747466537252,0.1603341144373438,-0.004343115748718,0.0,0.2882853299379349,1.0,0.5068181610355774,2.0,1.0136363220711548
CRM,2020-06-04,-697.6815538928448,-918.9595936498888,-1123.8197898386088,-1317.2466160931835,-1.0,-1.0,-1.0,-0.9977144796904625,175.0,175.42999267578125,170.0,171.44000244140625,169.6553955078125,7301600.0,-0.0202867007996023,-0.0533405556839314,0.0501684882845931,0.0108490568181973,0.0610881708592165,0.1244918766508667,0.0820501516480811,0.0207067729060732,0.0,0.0213519111275672,1.0,-0.2669334188103677,0.0,-0.0
CRM,2020-06-08,-8.1914,-953.3625042837372,-1151.622212968516,-1319.7353113965744,-1.0,-1.0,-1.0000000000000002,-0.9977697405190364,173.6300048828125,176.57000732421875,172.66000366210938,176.5500030517578,174.71218872070312,4592600.0,0.0153554499343695,0.0010774099320531,0.0391406940589871,0.1675814810581057,0.1158514426283092,0.1686635611688454,0.0947480397450188,-0.0151232259947607,0.0,0.0218109004199504,1.0,0.0004589892923831,0.0,0.0
CRM,2020-06-10,-1504.9016560005116,-1161.420359291969,-1209.0006530566766,-1315.2389699084856,-1.0,-1.0,-1.0,-0.9977447659504832,176.25,182.5,176.0500030517578,182.1000061035156,180.20440673828125,8127200.0,0.0431943529468297,0.0406309408997367,-0.0031204093782621,0.1781071280718642,0.1563374911658217,0.2168393373977499,0.2127873699551725,-0.0414058538802608,-1.0,-0.3371017202734947,1.0,-0.3589126206934451,0.0,-0.0
CRM,2020-06-16,-1525.1619719890082,-1284.197968359669,-1173.4812323679846,-1272.122813734967,-1.0,-1.0,-1.0,-0.9977994068409844,180.00999450683594,182.5,178.00999450683594,180.47999572753903,178.6012725830078,5824100.0,0.0104696864178877,0.0339138890110819,0.0534057814496822,0.3327424235143925,0.1200893750863645,0.179530778082527,0.2008785379929465,-0.0103612078210904,0.0,0.0857398758331934,3.0,-0.0681937088569005,2.0,-0.1363874177138011
CRM,2020-06-17,-460.5199100740557,-897.4267658496085,-1090.4860363163582,-1231.3049384848662,-1.0,-1.0,-1.0,-0.9978938809575124,180.97000122070312,182.75,180.67999267578125,181.3999938964844,179.51165771484375,5038600.0,0.0050973048437423,-0.0038442401935464,0.0515939531324862,0.3717478711891782,0.120029475271618,0.1870170371017614,0.2045950102254345,-0.005071454096213,0.0,0.2121002711355686,2.0,0.1263603953023751,1.0,0.1263603953023751
CRM,2020-06-18,-1.9922491433766976,-624.9779801476483,-929.1353708812796,-1171.1398983766785,-1.0,-1.0,-1.0,-0.9979966951846077,181.91000366210932,189.0,181.6199951171875,187.66000366210932,185.70652770996097,8677800.0,0.0345095693169845,0.0907294659168973,0.0660078107283606,0.3456188339666828,0.161046695769639,0.2283825512121162,0.2174646208437221,-0.0333583857902531,-1.0,0.2604891341179609,2.0,0.0483888629823922,0.0,0.0
CRM,2020-06-23,-1526.5114138529727,-550.9944227661431,-870.3852476780794,-1146.6363778632167,-1.0,-1.0,-1.0000000000000002,-1.0,192.0,194.08999633789065,188.58999633789065,189.05999755859372,187.0919647216797,6950800.0,-0.0135141919491392,0.0475399307959896,0.06303072927084,0.2305389819509706,0.1489517313655604,0.2225025247668435,0.2392501790209211,0.013699327287679,0.0,0.1656228967476636,4.0,-0.0948662373702972,2.0,-0.1897324747405945
CRM,2020-06-26,-2008.2348803889115,-1101.270777531657,-927.672428427149,-1155.8298722376965,-1.0,-1.0,-1.0,-1.0,188.0,188.22000122070312,183.02000427246097,183.1699981689453,181.2632598876953,7595700.0,-0.0274503475891851,-0.0202193639496232,0.0114301190751282,0.2545891163188682,0.1134277811889796,0.2023762156968942,0.2155416978458313,0.0282251374221764,1.0,0.1439635219673315,3.0,-0.021659374780332,1.0,-0.021659374780332
CRM,2020-06-30,-12.34032308868756,-1358.4162145145326,-933.9827005013576,-1136.2178573101949,-1.0,-1.0,-1.0,-1.0,183.4499969482422,187.88999938964844,183.1300048828125,187.3300018310547,185.3799591064453,4478900.0,0.0218186497578354,-0.0091506100637789,0.0622023035396801,0.3010836347654142,0.153225707701039,0.2619913768683719,0.2159548610676709,-0.0213527613368638,0.0,-0.0817420929670333,1.0,-0.2257056149343648,2.0,-0.4514112298687296
CRM,2020-07-01,-709.3033937023333,-1068.3432776371624,-915.5764147213284,-1111.185713806928,-1.0,-1.0,-1.0,-1.0,188.1000061035156,192.82000732421875,187.4600067138672,191.88999938964844,189.8925018310547,4754600.0,0.0243421281694116,0.034168767655222,0.1013603639673201,0.4313741682911987,0.179844995488168,0.299275536248401,0.245068791058808,-0.023763669871621,0.0,0.145686628917853,3.0,0.2274287218848863,2.0,0.4548574437697726
CRM,2020-07-07,-1197.1127243577623,-984.0975431554008,-950.751169664821,-1105.0758826901915,-1.0,-1.0,-1.0,-1.0,197.66000366210932,200.22000122070312,196.2100067138672,196.3800048828125,194.33575439453125,5431500.0,-0.0067772543042552,0.0711832018533775,0.1293995501197238,0.3309384221990203,0.1321996332260011,0.3266228541834282,0.285125346255636,0.0068234988914877,0.0,0.0204433583033581,3.0,0.0130763564569255,2.0,0.026152712913851
CRM,2020-07-08,-2013.0359556403132,-1297.1633426627352,-986.2668139159692,-1108.0153613817995,-1.0,-1.0,-1.0,-1.0,198.0,201.1999969482422,197.3500061035156,200.27999877929688,198.1951446533203,4233700.0,0.0198593937117403,0.0691292932021661,0.1344093740944274,0.380574641161497,0.1379543446890905,0.3459675894238954,0.3009418542681412,-0.0194726781301319,0.0,-0.4117487412877381,1.0,-0.4321920995910962,2.0,-0.8643841991821924
CRM,2020-07-09,-2032.60885394088,-1648.6087051535667,-990.9635478115312,-1122.6410499154356,-1.0,-1.0,-1.0000000000000002,-1.0,202.02000427246097,202.82000732421875,195.63999938964844,200.7400054931641,198.65037536621097,6062800.0,0.002296881256536,0.0461201650971352,0.1499771484155205,0.3283482842970702,0.1320136254649246,0.37577949824249,0.284571536038106,-0.0022916176828331,0.0,0.0641965642571449,2.0,0.475945305544883,1.0,0.475945305544883
CRM,2020-07-14,-1478.313382480057,-1388.7099653484038,-984.7146951001288,-1117.6595763125033,-1.0,-1.0,-1.0000000000000002,-1.0,185.9900054931641,189.9600067138672,183.3000030517578,189.55999755859372,187.5867462158203,5854700.0,0.0064776775067596,-0.0347285974201608,0.0825195297021594,0.2019530330733272,0.0310579139957913,0.2690634074141669,0.1873472135016833,-0.0064359872568721,0.0,0.2453441172838211,2.0,0.0205483436584472,0.0,0.0
CRM,2020-07-16,-1991.9263908168336,-1340.4492723188444,-1034.538820360579,-1133.0751752334336,-1.0,-1.0,-1.0,-1.0,186.4199981689453,186.8600006103516,181.92999267578125,185.5099945068359,183.5789031982422,7350000.0,-0.0137168551484422,-0.0758693364670698,0.0278700736184336,0.1811408041164202,0.0245774553610207,0.2145476251816114,0.1723330603319963,0.0139076240124804,0.0,0.0169919393956661,1.0,-0.228352177888155,1.0,-0.228352177888155
CRM,2020-07-22,-1965.7140526731096,-1241.0038156950145,-1264.4008758427606,-1148.9946762140244,-1.0,-1.0,-1.0,-1.0000000000000002,190.77999877929688,191.8699951171875,188.8699951171875,191.30999755859372,189.3185272216797,2833000.0,0.0026728397730584,0.0171194464825161,-0.0017741243826046,0.2411443572011342,0.0468399044855685,0.323486636679305,0.2243840051789107,-0.0026657147446651,0.0,0.0256739407777786,2.0,-0.0559302568435668,1.0,-0.0559302568435668
CRM,2020-07-23,-2029.9897916275816,-1248.8680239424048,-1278.6219181479355,-1146.922273831263,-1.0,-1.0,-1.0,-1.0,191.47999572753903,194.57000732421875,187.5099945068359,188.5399932861328,186.57736206054688,3639500.0,-0.0144791172916906,0.0163333520903909,-0.0027505332038088,0.2426839377996115,0.0247852775955617,0.324668062019535,0.1802191287531274,0.0146918421981079,0.0,-0.0702773543307557,2.0,-0.0959512951085343,0.0,-0.0
CRM,2020-07-24,-976.045753670788,-1621.0370349851148,-1268.8652938799437,-1139.4062335568497,-1.0,-1.0,-1.0,-1.0,186.05999755859372,188.94000244140625,184.3800048828125,188.4900054931641,186.5279083251953,3908400.0,-0.0002650575332687,0.0037811687973103,0.0158449397733233,0.2241200546194404,0.0350338363451243,0.2987666474859523,0.1828680417694135,0.0002651278073912,0.0,-0.456686373334378,1.0,-0.3864090190036222,1.0,-0.3864090190036222
CRM,2020-07-28,-1513.859647828038,-1544.4868674320012,-1226.9484462472271,-1141.2251736911878,-1.0,-1.0,-1.0,-1.0000000000000002,191.0,192.97000122070312,189.0500030517578,189.5,187.52737426757807,3114200.0,-0.0076456171235596,-0.0068135028755614,0.0345581028596961,0.2268548554468228,0.0363686316230462,0.2592199447388879,0.2131104594577413,0.0077045229562022,0.0,0.0665488075464964,2.0,-0.1792121548205613,2.0,-0.3584243096411227
CRM,2020-07-29,-2011.7581634373737,-1504.6551862766062,-1263.2214430621602,-1150.3781167651516,-1.0,-1.0,-1.0,-1.0,190.1499938964844,194.55999755859372,189.75,193.6100006103516,191.59457397460932,3747800.0,0.0216885653250167,0.0120223138555506,0.0560737515712199,0.2068190918270507,0.0651372743526661,0.2507912613153131,0.2334988170286571,-0.0212281570540208,0.0,0.0133468136191368,1.0,-0.0532019939273596,1.0,-0.0532019939273596
CRM,2020-08-05,-2006.5558624041776,-1229.0563893901522,-1341.0416076020365,-1132.5629254139058,-1.0,-1.0,-1.0,-1.0,202.8000030517578,203.8999938964844,201.5800018310547,202.63999938964844,200.5305938720703,3559100.0,0.0061070101350446,0.0466402555776197,0.0318769929745537,0.238101011802494,0.0924578523375005,0.2857868117646114,0.4190476056788799,-0.0060699409441795,0.0,0.2374762250110506,2.0,-0.1830830611288547,0.0,-0.0
CRM,2020-08-06,-2025.629093291633,-1246.8960222475555,-1376.2317079893376,-1148.9741441951005,-1.0,-1.0,-0.9999999999999998,-1.0,202.97000122070312,209.9499969482422,202.3999938964844,207.7899932861328,205.62696838378903,5113300.0,0.0254144488046048,0.0839331000356886,0.0374975065280653,0.2230134154243799,0.112783179858743,0.3138792119475533,0.4670288960505957,-0.0247845628021255,0.0,0.4408285208046436,1.0,0.2033522957935929,1.0,0.2033522957935929
CRM,2020-08-07,-854.4089071438832,-1248.6709172961612,-1328.6081635155156,-1152.5779390669384,-1.0,-1.0,-1.0,-1.0,206.6199951171875,206.94000244140625,198.5800018310547,201.0500030517578,198.95713806152344,5423400.0,-0.0324365542841481,0.0318192245909811,0.001544234158868,0.1429789769825544,0.0825435564861303,0.265022368316246,0.3979277332262352,0.0335239558995017,1.0,0.1372216641902923,1.0,-0.3036068566143513,0.0,-0.0
CRM,2020-08-13,-1965.666531334953,-1237.657959630835,-1347.2652436693104,-1163.248537090767,-1.0,-1.0,-0.9999999999999998,-1.0,193.32000732421875,198.07000732421875,193.22999572753903,195.13999938964844,193.1086578369141,4711600.0,0.0130826274027211,-0.0608787390353893,0.0374820365049373,0.1685031330726272,0.0344571967723772,0.1982070024215856,0.3966504189431801,-0.0129136825060968,0.0,0.3936609178781509,1.0,0.137017011642456,0.0,0.0
CRM,2020-08-18,-1461.0436205812157,-1511.3989042935002,-1404.000270125592,-1150.1032246918214,-1.0,-1.0,-1.0,-1.0,199.3300018310547,204.8000030517578,199.0,204.0099945068359,201.8863067626953,7284800.0,0.0369521580119842,0.0626073835467024,0.0457224228967858,0.1588843027869044,0.0577590969232553,0.2499843879741012,0.4199903343617517,-0.0356353547523619,-1.0,0.3320442885160446,1.0,-0.0616166293621062,0.0,-0.0
CRM,2020-08-19,-1936.1592738715476,-1753.527324095538,-1417.1614882926046,-1153.2916946207952,-1.0,-1.0,-0.9999999999999998,-1.0,204.0,207.1000061035156,200.02999877929688,205.1100006103516,202.97488403320312,7080700.0,0.0053920312276918,0.0648426182257497,0.0749999292878151,0.1592721337711591,0.0607674721075459,0.2601215601785975,0.4093033441358831,-0.0053631131540873,0.0,-0.0155583247542381,1.0,-0.3476026132702827,0.0,-0.0
CRM,2020-08-20,-1941.723429069308,-1749.7252379896615,-1433.9858439996783,-1164.1257023829926,-1.0,-1.0,-1.0,-1.0,203.8500061035156,210.1100006103516,203.5099945068359,209.5099945068359,207.3291015625,5175100.0,0.0214520015618513,0.073639596923694,0.0951337125062836,0.1954242876777385,0.1055937959578492,0.2778117011925316,0.4215634988855585,-0.0210014778267115,0.0,0.1861457824707031,1.0,0.2017041072249412,0.0,0.0
CRM,2020-08-21,-992.664272114278,-1463.3103528054755,-1375.2187782375147,-1162.424460679916,-1.0,-1.0,-1.0,-1.0,209.94000244140625,210.0,206.25,207.52999877929688,205.3696746826172,5727800.0,-0.0094508048562209,0.0727282277114766,0.1007212901636585,0.1668821553760726,0.1161126947252464,0.2638854209031784,0.3999593506378818,0.0095409747466901,0.0,0.3259011758491396,2.0,0.1397553933784365,1.0,0.1397553933784365
CRM,2020-08-25,-1483.5037639031125,-1446.863565212213,-1381.2473438936129,-1169.8582802311196,-1.0,-1.0,-1.0,-1.0,213.22000122070312,218.3500061035156,210.8000030517578,216.0500030517578,213.8010101318359,27096500.0,0.0364098379050641,0.059016896986211,0.1313887921504342,0.2233863628604773,0.2078605406469673,0.3270070422468514,0.3926131485641484,-0.0351307335895815,-1.0,0.1438120888249779,11.0,0.1290069730656051,10.0,1.2900697306560518
CRM,2020-08-26,-1837.3328602599229,-1426.600940039269,-1401.8092389991218,-1176.7542418866335,-1.0,-1.0,-1.0,-1.0,251.9600067138672,277.9700012207031,249.47000122070312,272.32000732421875,269.4852600097656,63253400.0,0.2604489559875942,0.3276778616889495,0.4370449171076422,0.5036996950708139,0.581876434223231,0.6840021480794103,0.7732631149633866,-0.2066318947311323,-4.0,0.0095539961264214,22.0,-0.1342580926985564,11.0,-1.4768390196841208
CRM,2020-08-27,-1924.4379916093435,-1447.6480368291263,-1424.5557483412306,-1197.3995395387883,-1.0,-1.0,-1.0,-1.0,267.0,278.2799987792969,260.8399963378906,276.32000732421875,273.443603515625,22817100.0,0.0146885343774123,0.318886743128989,0.4271990998652317,0.5808685302502852,0.6215964314816147,0.700012541107226,0.8199304338995099,-0.0144759045557019,0.0,0.0156563007538872,7.0,0.0061023046274657,15.0,0.0915345694119863
CRM,2020-08-28,-1140.2692755592147,-1419.693872832181,-1359.861205982516,-1183.8624905620588,-1.0,-1.0,-1.0,-1.0,271.2799987792969,275.75,267.3999938964844,271.1000061035156,268.2779541015625,28068000.0,-0.0188910961808888,0.3063172764730972,0.4141887941361304,0.5371966970386746,0.5337181586586222,0.6785340828972359,0.7386008871462093,0.0192548412386763,0.0,0.2343219170967737,3.0,0.2186656163428865,4.0,0.8746624653715462
CRM,2020-09-01,-1480.0340507289468,-1178.2264400076074,-1279.7054166361083,-1176.238554154789,-1.0,-1.0,-1.0000000000000002,-1.0,271.0,281.92999267578125,270.5799865722656,281.25,278.3222961425781,13293600.0,0.0315423495449087,0.301781951221636,0.3841725249479382,0.6072347960328723,0.6008310570947599,0.7468944240657509,0.8414851956851805,-0.0305778522411847,-1.0,-0.096034087985754,10.0,-0.0449450843036175,9.0,-0.4045057587325577
CRM,2020-09-02,-1959.986586293353,-1206.501736110729,-1311.7446296890032,-1191.3143306772083,-1.0,-1.0,-1.0,-1.0,283.4700012207031,284.5,268.57000732421875,276.69000244140625,273.80975341796875,12963800.0,-0.0162133712862792,0.0160472354148291,0.3737650053183989,0.6139171559996748,0.6314266349249786,0.712508402978004,0.8148367315091041,0.0164805770001954,0.0,0.2104172194376588,4.0,0.3064513074234128,6.0,1.838707844540477
CRM,2020-09-03,-2015.9186169754664,-1256.8806569727724,-1397.291111342426,-1225.2071990596346,-1.0,-1.0,-1.0,-1.0,270.5799865722656,271.75,257.4100036621094,265.010009765625,262.2513732910156,14000600.0,-0.042213178977994,-0.0409306711903751,0.3077873466944423,0.5240972199683278,0.6151270391243102,0.6941125840419773,0.7234182810285175,0.0440736686405336,1.0,0.0578235617528358,3.0,-0.1525936576848229,1.0,-0.1525936576848229
CRM,2020-09-04,-2024.73503138252,-1399.327490813254,-1415.2603422531884,-1239.7290130592628,-1.0,-1.0,-1.0,-1.0,262.9800109863281,265.6700134277344,243.1999969482422,254.6999969482422,252.0486602783203,14374300.0,-0.0389043263517004,-0.0604943252888316,0.2257568268374616,0.4426506938290844,0.6844122337504663,0.6097838579179151,0.6859732973730035,0.0404791400256963,1.0,0.2297357171773909,3.0,0.1719121554245551,0.0,0.0
CRM,2020-09-08,-1483.709657404141,-1897.6373618968737,-1463.98177723038,-1251.3337274098124,-1.0,-1.0,-1.0,-1.0000000000000002,240.57000732421875,253.67999267578125,240.13999938964844,241.27000427246097,238.75845336914065,15229600.0,-0.0527287345804742,-0.1150926125015028,0.2000496976153198,0.3821608182686893,0.4954133464379213,0.5269287371894953,0.613414439491883,0.0556638172246486,2.0,0.0260477470001205,12.0,-0.2557414439636179,3.0,-0.7672243318908538
CRM,2020-09-10,-1947.0132410749573,-1759.6755547470405,-1472.5565249396714,-1257.179296391015,-1.0,-1.0,-1.0,-1.0,254.80999755859372,256.510009765625,246.97000122070312,247.8000030517578,245.22048950195312,5945000.0,-0.0105019076325929,-0.1044128763096846,0.2906923055856352,0.4402790081998764,0.7625721748045635,0.5843988652816772,0.608151245031681,0.0106133682455786,0.0,0.1277333572506904,4.0,0.1297996576343263,3.0,0.3893989729029791
CRM,2020-09-11,-2016.9376164147188,-1698.034283095226,-1511.2434826247973,-1268.442556800297,-1.0,-1.0,-1.0000000000000002,-1.0,250.72000122070312,251.3000030517578,239.4499969482422,243.1000061035156,240.5694122314453,5455200.0,-0.0189669194444322,-0.0826762536549626,0.2620702507392849,0.3882701856233073,0.6450129396699302,0.554447159645787,0.5709207487949781,0.0193336186315871,0.0,0.0819695784399907,3.0,-0.0457637788106997,1.0,-0.0457637788106997
CRM,2020-09-14,-1948.276535522995,-1742.1911830791728,-1514.170137440809,-1284.932676528171,-1.0,-1.0,-1.0,-1.0,246.30999755859372,248.8699951171875,244.0399932861328,246.63999938964844,244.07254028320312,4255200.0,0.0145618182264481,-0.0316451592573818,0.2639129856587243,0.3808854756539388,0.9842313802677896,0.5552051046735964,0.6122366205996088,-0.0143528151413225,0.0,0.028896514326334,1.0,0.2495731381932274,1.0,0.2495731381932274
CRM,2020-09-15,-946.1255708400078,-1589.2847335646302,-1476.7651802107875,-1272.5120814380732,-1.0,-1.0,-1.0,-1.0000000000000002,251.3699951171875,251.94000244140625,248.5099945068359,251.67999267578125,249.06008911132807,4133600.0,0.0204346987266073,0.043146684847469,0.3009407956600882,0.3945034405931986,0.8585138950153384,0.5619684873298212,0.6448597283216566,-0.0200254839943287,0.0,0.0387979596853256,1.0,0.0099014453589916,0.0,0.0
CRM,2020-09-16,-1980.9648764192088,-1617.6203091558343,-1488.909265644736,-1320.1341815380931,-1.0,-1.0,-1.0,-1.0,254.6699981689453,255.42999267578125,250.22999572753903,250.6000061035156,247.9913330078125,5441200.0,-0.0042911576372154,0.0006788235080428,0.2737622083155424,0.3814775940721882,0.8950389487640718,0.5472956247881702,0.6398374405380387,0.0043096510291429,0.0,0.1940787001512944,3.0,0.1552807404659688,2.0,0.3105614809319377
